,Twitter_Id,Date_Published,Likes,Source,Tweet,Name,Language,Location, Retweets,Entities,Latest24hours,,,,
145,5.03901E+17,2014-08-25 13:47:11+00:00,0,Twitter Web Client,@OptimumHelp We are still awaiting your response in regards to our notice to cease &amp; desist: http://t.co/ygFP9wkkf7,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OptimumHelp', 'name': 'Optimum Help', 'id': 705534415, 'id_str': '705534415', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/ygFP9wkkf7', 'expanded_url': 'http://tny.cz/a203a82b', 'display_url': 'tny.cz/a203a82b', 'indices': [97, 119]}]}",,,,,
146,5.03898E+17,2014-08-25 13:35:22+00:00,0,Twitter Web Client,"@webcosmoforum after multiple contact attempts, why have you neglected to acknowledge our notice to cease and desist? http://t.co/1BW18qRRjz",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'webcosmoforum', 'name': 'Webmaster Forum', 'id': 126062113, 'id_str': '126062113', 'indices': [0, 14]}], 'urls': [{'url': 'http://t.co/1BW18qRRjz', 'expanded_url': 'http://tny.cz/85f25700', 'display_url': 'tny.cz/85f25700', 'indices': [118, 140]}]}",,,,,
147,5.03898E+17,2014-08-25 13:34:00+00:00,0,Twitter Web Client,"@rogersparknews after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/Wo60zclA3Q",CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rogersparknews', 'name': 'Rogers Park News', 'id': 389423625, 'id_str': '389423625', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/Wo60zclA3Q', 'expanded_url': 'http://tny.cz/068bf6cc', 'display_url': 'tny.cz/068bf6cc', 'indices': [121, 143]}]}",,,,,
148,5.03894E+17,2014-08-25 13:17:09+00:00,0,Twitter Web Client,"@MommyRossel after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/LG7194QEZh",CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MommyRossel', 'name': 'Rossel Dacio', 'id': 45519169, 'id_str': '45519169', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/LG7194QEZh', 'expanded_url': 'http://tny.cz/c7f7d8d3', 'display_url': 'tny.cz/c7f7d8d3', 'indices': [118, 140]}]}",,,,,
149,5.01825E+17,2014-08-19 20:17:59+00:00,1,Twitter Web Client,"@PhotoshopTroll Hello, it would appear that your website has been exploited. We sent you this email about it: http://t.co/54bdWnRIzT",CreditLoan,en,San Francisco,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhotoshopTroll', 'name': 'PhotoshopTroll', 'id': 365801021, 'id_str': '365801021', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/54bdWnRIzT', 'expanded_url': 'http://tl.gd/n_1s4r11e', 'display_url': 'tl.gd/n_1s4r11e', 'indices': [110, 132]}]}",,,,,
150,4.97045E+17,2014-08-06 15:40:34+00:00,0,Twitter Web Client,"@PlayXBLA after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/3wkxwsKMlS",CreditLoan,en,Florida,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PlayXBLA', 'name': 'Вакоринa Надежда', 'id': 2833554105, 'id_str': '2833554105', 'indices': [0, 9]}], 'urls': [{'url': 'http://t.co/3wkxwsKMlS', 'expanded_url': 'http://tny.cz/50b7da1c', 'display_url': 'tny.cz/50b7da1c', 'indices': [112, 134]}]}",,,,,
151,4.97044E+17,2014-08-06 15:36:51+00:00,0,Twitter Web Client,"@animalcapture after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/y6DD4aAzLP",CreditLoan,en,Los Angeles,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'animalcapture', 'name': 'Animal Capture', 'id': 24999668, 'id_str': '24999668', 'indices': [0, 14]}], 'urls': [{'url': 'http://t.co/y6DD4aAzLP', 'expanded_url': 'http://tny.cz/07d7c370', 'display_url': 'tny.cz/07d7c370', 'indices': [117, 139]}]}",,,,,
152,4.8257E+17,2014-06-27 17:05:11+00:00,3,Twitter Web Client,How young adults can up their financial vocabulary: http://t.co/uU1Ff7Ilpr,CreditLoan,en,New York,7,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/uU1Ff7Ilpr', 'expanded_url': 'http://www.creditloan.com/blog/money-talks-how-young-adults-can-up-their-financial-vocabulary/', 'display_url': 'creditloan.com/blog/money-tal…', 'indices': [52, 74]}]}",,,,,
153,4.80084E+17,2014-06-20 20:23:37+00:00,0,Twitter Web Client,@Chachi Please read: http://t.co/5AuF6mPyzY,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chachi', 'name': 'Chachi // Edwin (he/they él/elle)', 'id': 25641922, 'id_str': '25641922', 'indices': [0, 7]}], 'urls': [{'url': 'http://t.co/5AuF6mPyzY', 'expanded_url': 'http://tny.cz/31bd8e72', 'display_url': 'tny.cz/31bd8e72', 'indices': [21, 43]}]}",,,,,
154,4.80068E+17,2014-06-20 19:21:47+00:00,0,Twitter Web Client,"@Chachi After multiple contact attempts, why have you neglected to acknowledge our cease and desist notice? http://t.co/5AuF6mPyzY",CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chachi', 'name': 'Chachi // Edwin (he/they él/elle)', 'id': 25641922, 'id_str': '25641922', 'indices': [0, 7]}], 'urls': [{'url': 'http://t.co/5AuF6mPyzY', 'expanded_url': 'http://tny.cz/31bd8e72', 'display_url': 'tny.cz/31bd8e72', 'indices': [108, 130]}]}",,,,,
155,4.79617E+17,2014-06-19 13:30:35+00:00,0,Twitter Web Client,"@sorenqas Looks down from here. Thanks so much, we really appreciate it!",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sorenqas', 'name': 'Sean Pascual', 'id': 517221104, 'id_str': '517221104', 'indices': [0, 9]}], 'urls': []}",,,,,
156,4.79606E+17,2014-06-19 12:44:14+00:00,1,Twitter Web Client,@sorenqas Thanks for the quick response! Is it still pending deletion? It seems to still be live - here's an example http://t.co/JKxSTu2DjQ,CreditLoan,en,San Francisco,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sorenqas', 'name': 'Sean Pascual', 'id': 517221104, 'id_str': '517221104', 'indices': [0, 9]}], 'urls': [], 'media': [{'id': 479605575873871872, 'id_str': '479605575873871872', 'indices': [117, 139], 'media_url': 'http://pbs.twimg.com/media/Bqfmuu5CQAAlpia.png', 'media_url_https': 'https://pbs.twimg.com/media/Bqfmuu5CQAAlpia.png', 'url': 'http://t.co/JKxSTu2DjQ', 'display_url': 'pic.twitter.com/JKxSTu2DjQ', 'expanded_url': 'https://twitter.com/CreditLoan/status/479605577468104704/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 346, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 976, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 610, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",,,,,
157,4.79602E+17,2014-06-19 12:29:32+00:00,0,Twitter Web Client,"@sorenqas Hello Sean, we would greatly appreciate your help in removing spammy links to our site from yours: http://t.co/rb8eaKHYar",CreditLoan,en,New York,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sorenqas', 'name': 'Sean Pascual', 'id': 517221104, 'id_str': '517221104', 'indices': [0, 9]}], 'urls': [{'url': 'http://t.co/rb8eaKHYar', 'expanded_url': 'http://tny.cz/25983a43', 'display_url': 'tny.cz/25983a43', 'indices': [109, 131]}]}",,,,,
158,4.73469E+17,2014-06-02 14:19:13+00:00,0,Twitter Web Client,"@shoryukendotcom after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/awDqjXJTCK",CreditLoan,en,Los Angeles,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shoryukendotcom', 'name': 'Shoryuken.com', 'id': 37502868, 'id_str': '37502868', 'indices': [0, 16]}], 'urls': [{'url': 'http://t.co/awDqjXJTCK', 'expanded_url': 'http://tny.cz/a59e1f7c', 'display_url': 'tny.cz/a59e1f7c', 'indices': [119, 141]}]}",,,,,
159,4.73468E+17,2014-06-02 14:17:24+00:00,0,Twitter Web Client,"@gThangInfo after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/yEU3MJEEzz",CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gThangInfo', 'name': 'gThangRecordings', 'id': 1424629608, 'id_str': '1424629608', 'indices': [0, 11]}], 'urls': [{'url': 'http://t.co/yEU3MJEEzz', 'expanded_url': 'http://tny.cz/e21ed869', 'display_url': 'tny.cz/e21ed869', 'indices': [114, 136]}]}",,,,,
160,4.73468E+17,2014-06-02 14:13:48+00:00,0,Twitter Web Client,"@SmartphoneChamp after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/MkXtVbbwwW",CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SmartphoneChamp', 'name': 'The Smartphone Champ', 'id': 494236073, 'id_str': '494236073', 'indices': [0, 16]}], 'urls': [{'url': 'http://t.co/MkXtVbbwwW', 'expanded_url': 'http://tny.cz/584597a8', 'display_url': 'tny.cz/584597a8', 'indices': [119, 141]}]}",,,,,
161,4.73467E+17,2014-06-02 14:11:50+00:00,0,Twitter Web Client,"@guilhermebarros after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice?http://t.co/fZ4Namijy4",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GuilhermeBarros', 'name': 'Guilherme Sobral de Barros', 'id': 1273767304677986304, 'id_str': '1273767304677986304', 'indices': [0, 16]}], 'urls': [{'url': 'http://t.co/fZ4Namijy4', 'expanded_url': 'http://tny.cz/19542f32', 'display_url': 'tny.cz/19542f32', 'indices': [118, 140]}]}",,,,,
162,4.73466E+17,2014-06-02 14:09:39+00:00,0,Twitter Web Client,"@Financial_Data after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice?http://t.co/vyAdWdhL8z",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Financial_Data', 'name': 'Financial Data', 'id': 550408111, 'id_str': '550408111', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/vyAdWdhL8z', 'expanded_url': 'http://tny.cz/a83e7ee1', 'display_url': 'tny.cz/a83e7ee1', 'indices': [117, 139]}]}",,,,,
163,4.73466E+17,2014-06-02 14:06:54+00:00,0,Twitter Web Client,"@DosLives after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/uCrGYCcgtp",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DosLives', 'name': 'Lives Dos bagulho', 'id': 1525163667041439748, 'id_str': '1525163667041439748', 'indices': [0, 9]}], 'urls': [{'url': 'http://t.co/uCrGYCcgtp', 'expanded_url': 'http://tny.cz/43867cd3', 'display_url': 'tny.cz/43867cd3', 'indices': [112, 134]}]}",,,,,
164,4.73465E+17,2014-06-02 14:05:03+00:00,0,Twitter Web Client,"@AdamWeiss after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/tutTtrlcRP",CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AdamWeiss', 'name': 'Adam Weiss', 'id': 10205, 'id_str': '10205', 'indices': [0, 10]}], 'urls': [{'url': 'http://t.co/tutTtrlcRP', 'expanded_url': 'http://tny.cz/21dacf9d', 'display_url': 'tny.cz/21dacf9d', 'indices': [113, 135]}]}",,,,,
165,4.72158E+17,2014-05-29 23:30:41+00:00,0,Twitter Web Client,"@aslak_gatas after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/YbioHU95VE",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aslak_gatas', 'name': 'Aslak Borgersrud og 148 andre', 'id': 17471820, 'id_str': '17471820', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/YbioHU95VE', 'expanded_url': 'http://tny.cz/17e69faa', 'display_url': 'tny.cz/17e69faa', 'indices': [115, 137]}]}",,,,,
166,4.72155E+17,2014-05-29 23:19:42+00:00,0,Twitter Web Client,"@animalcapture after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/AvyOSbDm3h",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'animalcapture', 'name': 'Animal Capture', 'id': 24999668, 'id_str': '24999668', 'indices': [0, 14]}], 'urls': [{'url': 'http://t.co/AvyOSbDm3h', 'expanded_url': 'http://tny.cz/f7b66f40', 'display_url': 'tny.cz/f7b66f40', 'indices': [117, 139]}]}",,,,,
167,4.71426E+17,2014-05-27 22:59:46+00:00,0,Twitter Web Client,"@ChandlerReports after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/fFmuwkDE3I",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChandlerReports', 'name': 'Chandler Reports', 'id': 156344098, 'id_str': '156344098', 'indices': [0, 16]}], 'urls': [{'url': 'http://t.co/fFmuwkDE3I', 'expanded_url': 'http://tny.cz/b0992c4c', 'display_url': 'tny.cz/b0992c4c', 'indices': [119, 141]}]}",,,,,
168,4.6992E+17,2014-05-23 19:17:38+00:00,0,Twitter Web Client,"@THEJEWELRY1 after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/n19i0YipAF",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'THEJEWELRY1', 'name': 'THE JEWELRY', 'id': 1060137559, 'id_str': '1060137559', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/n19i0YipAF', 'expanded_url': 'http://tny.cz/db08c12f', 'display_url': 'tny.cz/db08c12f', 'indices': [115, 137]}]}",,,,,
169,4.69898E+17,2014-05-23 17:48:49+00:00,0,Twitter Web Client,"@MynorGO after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/fiBiM9pD24",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/fiBiM9pD24', 'expanded_url': 'http://tny.cz/01e58e50', 'display_url': 'tny.cz/01e58e50', 'indices': [111, 133]}]}",,,,,
170,4.69524E+17,2014-05-22 17:02:34+00:00,0,Twitter Web Client,"@BillWhittle after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/WnN9ELKMBT",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BillWhittle', 'name': 'Bill Whittle', 'id': 22689128, 'id_str': '22689128', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/WnN9ELKMBT', 'expanded_url': 'http://tny.cz/342fd864', 'display_url': 'tny.cz/342fd864', 'indices': [115, 137]}]}",,,,,
171,4.69516E+17,2014-05-22 16:32:53+00:00,0,Twitter Web Client,"@simpliciousmag after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/fen7mJR73d",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/fen7mJR73d', 'expanded_url': 'http://tny.cz/3023d89c', 'display_url': 'tny.cz/3023d89c', 'indices': [118, 140]}]}",,,,,
172,4.58284E+17,2014-04-21 16:40:56+00:00,4,Twitter Web Client,Weddings can be expensive! Here's some tips on how to avoid breaking the bank when tying the knot: http://t.co/cplYQKch4n,CreditLoan,en,Los Angeles,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/cplYQKch4n', 'expanded_url': 'http://www.creditloan.com/blog/how-to-maximize-your-wedding-with-a-personal-loan/', 'display_url': 'creditloan.com/blog/how-to-ma…', 'indices': [99, 121]}]}",,,,,
173,4.36933E+17,2014-02-21 18:38:01+00:00,1,Twitter for Websites,The Top Ten Ways Identity Theft Happens http://t.co/Tri0c17FgN,CreditLoan,en,Los Angeles,7,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/Tri0c17FgN', 'expanded_url': 'http://www.creditloan.com/blog/the-top-ten-ways-identity-theft-happens/', 'display_url': 'creditloan.com/blog/the-top-t…', 'indices': [40, 62]}]}",,,,,
174,4.31892E+17,2014-02-07 20:46:14+00:00,4,Twitter for Websites,5 Keys to Eliminating Your Mortgage http://t.co/bQgaVwknpe,CreditLoan,en,Boston,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/bQgaVwknpe', 'expanded_url': 'http://www.creditloan.com/blog/5-keys-to-eliminating-your-mortgage/', 'display_url': 'creditloan.com/blog/5-keys-to…', 'indices': [36, 58]}]}",,,,,
175,4.25755E+17,2014-01-21 22:22:04+00:00,4,Twitter Web Client,Ever wonder how credit scores are on a state-wide level? http://t.co/xv8WyfPNzA,CreditLoan,en,New York,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/xv8WyfPNzA', 'expanded_url': 'http://www.creditloan.com/infographics/cold-states-win-credit-scores-by-state/', 'display_url': 'creditloan.com/infographics/c…', 'indices': [57, 79]}]}",,,,,
176,4.25634E+17,2014-01-21 14:19:18+00:00,2,Twitter Web Client,This #cartoon sums up #taxes http://t.co/ICuWGgurg6 #funny #money,CreditLoan,en,Boston,2,"{'hashtags': [{'text': 'cartoon', 'indices': [5, 13]}, {'text': 'taxes', 'indices': [22, 28]}, {'text': 'funny', 'indices': [52, 58]}, {'text': 'money', 'indices': [59, 65]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ICuWGgurg6', 'expanded_url': 'http://www.pinterest.com/pin/451978512575158983/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [29, 51]}]}",,,,,
177,4.25633E+17,2014-01-21 14:17:21+00:00,0,Twitter Web Client,@TheConsumerman this would be a good resource for your recent publication http://t.co/YCvOJ1qmBP thoughts?,CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheConsumerman', 'name': 'Herb Weisbaum', 'id': 538460537, 'id_str': '538460537', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/YCvOJ1qmBP', 'expanded_url': 'http://cards.creditloan.com/id-theft.html', 'display_url': 'cards.creditloan.com/id-theft.html', 'indices': [74, 96]}]}",,,,,
178,4.25267E+17,2014-01-20 14:01:37+00:00,0,Twitter Web Client,Its hard to compete in a global market when its like this --&gt; http://t.co/9DwjWxPYHq #funny #cartoon,CreditLoan,en,Boston,1,"{'hashtags': [{'text': 'funny', 'indices': [88, 94]}, {'text': 'cartoon', 'indices': [95, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/9DwjWxPYHq', 'expanded_url': 'http://www.pinterest.com/pin/451978512575150597/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [65, 87]}]}",,,,,
179,4.23102E+17,2014-01-14 14:39:34+00:00,1,Twitter Web Client,Reason some #businesses never keep a #backup http://t.co/oG9OHRZwGP this #funny #cartoon explains it,CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'businesses', 'indices': [12, 23]}, {'text': 'backup', 'indices': [37, 44]}, {'text': 'funny', 'indices': [73, 79]}, {'text': 'cartoon', 'indices': [80, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/oG9OHRZwGP', 'expanded_url': 'http://www.pinterest.com/pin/451978512575094764/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [45, 67]}]}",,,,,
180,4.22717E+17,2014-01-13 13:08:55+00:00,2,Twitter Web Client,Great #technology for #office #safety http://t.co/7i4GsS5LWK #lol #cartoon,CreditLoan,en,San Francisco,0,"{'hashtags': [{'text': 'technology', 'indices': [6, 17]}, {'text': 'office', 'indices': [22, 29]}, {'text': 'safety', 'indices': [30, 37]}, {'text': 'lol', 'indices': [61, 65]}, {'text': 'cartoon', 'indices': [66, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/7i4GsS5LWK', 'expanded_url': 'http://www.pinterest.com/pin/451978512575085181/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [38, 60]}]}",,,,,
181,4.21623E+17,2014-01-10 12:42:20+00:00,1,Twitter Web Client,#funny #cartoon about working as a #team in #office http://t.co/GgTFcdsNnw,CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'funny', 'indices': [0, 6]}, {'text': 'cartoon', 'indices': [7, 15]}, {'text': 'team', 'indices': [35, 40]}, {'text': 'office', 'indices': [44, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/GgTFcdsNnw', 'expanded_url': 'http://www.pinterest.com/pin/451978512575057452/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [52, 74]}]}",,,,,
182,4.21261E+17,2014-01-09 12:42:15+00:00,0,Twitter Web Client,Now this http://t.co/ngAgzzNHVF can happen in any #job #office and by any #worker. #funny #joke #cartoon,CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'job', 'indices': [50, 54]}, {'text': 'office', 'indices': [55, 62]}, {'text': 'worker', 'indices': [74, 81]}, {'text': 'funny', 'indices': [83, 89]}, {'text': 'joke', 'indices': [90, 95]}, {'text': 'cartoon', 'indices': [96, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ngAgzzNHVF', 'expanded_url': 'http://www.pinterest.com/pin/451978512575049683/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [9, 31]}]}",,,,,
183,4.209E+17,2014-01-08 12:48:39+00:00,1,Twitter Web Client,This #funny #cartoon http://t.co/cyrAF0Z4me sums up the #timemanagement issue #joke #lol,CreditLoan,en,San Francisco,1,"{'hashtags': [{'text': 'funny', 'indices': [5, 11]}, {'text': 'cartoon', 'indices': [12, 20]}, {'text': 'timemanagement', 'indices': [56, 71]}, {'text': 'joke', 'indices': [78, 83]}, {'text': 'lol', 'indices': [84, 88]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/cyrAF0Z4me', 'expanded_url': 'http://www.pinterest.com/pin/451978512575041702/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [21, 43]}]}",,,,,
184,4.20531E+17,2014-01-07 12:21:57+00:00,0,Twitter Web Client,How to be a #winner http://t.co/YdY5nXxktD this #funny #cartoon nails it down pretty well!,CreditLoan,en,San Francisco,0,"{'hashtags': [{'text': 'winner', 'indices': [12, 19]}, {'text': 'funny', 'indices': [48, 54]}, {'text': 'cartoon', 'indices': [55, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/YdY5nXxktD', 'expanded_url': 'http://www.pinterest.com/pin/451978512575032132/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [20, 42]}]}",,,,,
185,4.20251E+17,2014-01-06 17:52:18+00:00,1,Twitter Web Client,"Moving can be tough, but having some extra money to pay for everything can make it much smoother. http://t.co/KaatukxTBI",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/KaatukxTBI', 'expanded_url': 'http://www.creditloan.com/blog/top-3-loans-that-defeat-the-stress-of-relocation/', 'display_url': 'creditloan.com/blog/top-3-loa…', 'indices': [98, 120]}]}",,,,,
186,4.2018E+17,2014-01-06 13:08:12+00:00,1,Twitter Web Client,You can't find better #retirement #plan than this http://t.co/UyP4gbJc6T #lol #funny #cartoon,CreditLoan,en,Boston,0,"{'hashtags': [{'text': 'retirement', 'indices': [22, 33]}, {'text': 'plan', 'indices': [34, 39]}, {'text': 'lol', 'indices': [73, 77]}, {'text': 'funny', 'indices': [78, 84]}, {'text': 'cartoon', 'indices': [85, 93]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/UyP4gbJc6T', 'expanded_url': 'http://www.pinterest.com/pin/451978512575023796/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [50, 72]}]}",,,,,
187,4.15117E+17,2013-12-23 13:48:43+00:00,1,Twitter Web Client,For some people this is what #team means http://t.co/ScdmyMkx6P #lol #funny #cartoon #job #work #presentation,CreditLoan,en,San Francisco,0,"{'hashtags': [{'text': 'team', 'indices': [29, 34]}, {'text': 'lol', 'indices': [64, 68]}, {'text': 'funny', 'indices': [69, 75]}, {'text': 'cartoon', 'indices': [76, 84]}, {'text': 'job', 'indices': [85, 89]}, {'text': 'work', 'indices': [90, 95]}, {'text': 'presentation', 'indices': [96, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/ScdmyMkx6P', 'expanded_url': 'http://www.pinterest.com/pin/451978512574912316/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [41, 63]}]}",,,,,
188,4.1406E+17,2013-12-20 15:48:49+00:00,0,Twitter Web Client,Winter sports was estimated to be a $3.4 BILLION industry last year! http://t.co/6dRpT218mu,CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/6dRpT218mu', 'expanded_url': 'http://www.creditloan.com/blog/4-killer-ways-to-finance-your-winter-sports-addiction', 'display_url': 'creditloan.com/blog/4-killer-…', 'indices': [69, 91]}]}",,,,,
189,4.14022E+17,2013-12-20 13:19:48+00:00,0,Twitter Web Client,This #diet is for your #office #lol http://t.co/6LJB58fCb1 #cartoon #dieting #jokes,CreditLoan,en,Boston,0,"{'hashtags': [{'text': 'diet', 'indices': [5, 10]}, {'text': 'office', 'indices': [23, 30]}, {'text': 'lol', 'indices': [31, 35]}, {'text': 'cartoon', 'indices': [59, 67]}, {'text': 'dieting', 'indices': [68, 76]}, {'text': 'jokes', 'indices': [77, 83]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/6LJB58fCb1', 'expanded_url': 'http://www.pinterest.com/pin/451978512574892298/', 'display_url': 'pinterest.com/pin/4519785125…', 'indices': [36, 58]}]}",,,,,
190,4.13367E+17,2013-12-18 17:54:44+00:00,1,Twitter Web Client,Are you borrowing for the wrong reasons this holiday season? http://t.co/NGSryDe0vx,CreditLoan,en,Los Angeles,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/NGSryDe0vx', 'expanded_url': 'http://www.creditloan.com/blog/top-5-worst-reasons-to-borrow-during-the-holidays/', 'display_url': 'creditloan.com/blog/top-5-wor…', 'indices': [61, 83]}]}",,,,,
